LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,TotalLivingArea,TotalFloorArea,TotalOutdoorArea,HouseAge,RemodAge,TotalBathrooms,OverallScore,GarageSizeScore,TotalSF,SalePrice
0.0528032432744223,0.4321062809675773,0.375,0.1459686696354601,0.8490628476635789,0.0,3,1,3,3,-0.0257786675062896,0,-0.0948099719800415,-0.7038377599436622,0.3333333333333333,0.0,3,0.375,0.0,5,0.7734398765865307,3,0.2857142857142857,-0.418628767594713,0.0,0.0,-0.7296164274499517,-0.0948099719800415,0.0,0.3540313303645399,-0.3490628476635788,0.3333333333333333,0.795887276662131,-0.1196082193127751,-0.1205886394863311,129500.0
0.923579619561965,0.6336021796085409,0.875,-0.8775668043390948,0.1815011249694353,0.942008077923022,0,2,0,3,0.3135865051820432,0,0.1855744377973085,1.1641196961090872,1.0,0.0,0,1.0,0.894427190999916,3,0.3069169168473674,0,0.8571428571428571,1.2815685723000223,0.8269925397268947,0.6011755571694448,1.4777062012911304,1.4380445247380382,1.4281680968963395,0.8775668043390948,-0.1815011249694353,1.0,1.295887276662131,1.0984873476857333,1.7516310299200817,340037.5
-0.0052485151447471,0.9241570389747924,0.375,0.1973882862226477,0.8810249675906654,0.0,3,1,3,3,-0.3475471275367088,4,-0.3644717320893891,-0.943750991159674,0.3333333333333333,0.0,3,0.25,0.0,5,0.7885988560706151,3,0.2857142857142857,-0.5731921621305981,0.8189741171750782,0.0,-1.2912981186963828,-0.3644717320893891,0.8189741171750782,0.3026117137773523,-0.3810249675906654,0.3333333333333333,1.041826061118852,-0.1637691891801709,-0.7120188596260979,144000.0
1.271890170076982,0.279592810725522,0.625,-0.9279828676067708,0.1468374945984442,0.9532209190869092,2,2,2,0,1.1154938391641036,0,0.7476164540179594,0.0456539211941526,0.6666666666666666,0.0,2,0.625,0.6324555320336759,1,0.2691512320591819,2,0.8571428571428571,1.7838996045416486,0.8409255542815854,0.6858403872335005,1.1611477603582565,0.7476164540179594,1.526765941515086,1.177982867606771,0.1031625054015558,0.6666666666666666,1.045887276662131,1.5290568038928416,1.863110293182063,279500.0
-0.0052485151447471,0.3541796903329505,0.5,0.2307975525727622,0.9017919637028926,0.8923750151807526,3,1,3,3,0.50966416051308,4,0.319440513057205,-0.3352865335562578,0.3333333333333333,0.7071067811865475,3,0.375,0.6324555320336759,1,0.7982076173928131,2,0.2857142857142857,-0.5731921621305981,0.0,1.0,0.1743776269568221,0.319440513057205,1.0,0.2692024474272378,-0.4017919637028926,0.686886723926607,0.920887276662131,-0.1637691891801709,0.829104673570285,157000.0
-1.0501801666897983,-0.981704720546366,0.625,0.6829265209297825,0.3175034342453111,0.0,3,0,3,3,-0.5486524150557209,0,-0.4928840599655784,-1.057997136020013,0.3333333333333333,0.0,3,0.375,0.0,5,0.5760681489065494,3,0.5714285714285714,0.5087515996205971,0.6440603632934869,0.9194276845931731,-1.606649551075734,-0.4928840599655784,1.56348804788666,-0.4329265209297824,-0.067503434245311,0.3333333333333333,1.625,0.2907151997831983,-1.0415364750212994,132000.0
-0.0052485151447471,0.4435169603105048,0.5,0.0563898919465506,0.7933812260287691,0.8652781314295503,3,1,3,3,-0.116276046889845,0,-0.1688888494028058,-0.7697444084804941,0.3333333333333333,0.0,3,0.375,0.6324555320336759,1,0.7458836694231031,0,0.5714285714285714,0.045061416012942,0.0,0.0,-0.886020455370339,-0.1688888494028058,0.0,0.9436101080534494,0.2066187739712308,0.3333333333333333,1.3929901146051886,0.0257493805788239,-0.2851648962926508,149000.0
0.1689067601127613,0.3182777967905689,0.25,0.1107517975881392,0.8271722548793103,0.0,3,3,3,4,-2.5345671293059646,4,0.3986750426430099,-0.2647929937636566,0.6666666666666666,0.0,3,0.5,0.0,4,0.7627863716371176,3,0.5714285714285714,0.2189452348658127,0.0,0.0,-2.799360123069621,0.3986750426430099,0.0,-0.1107517975881392,-0.8271722548793103,0.6666666666666666,0.670887276662131,0.1251115627804644,-2.1358920866629547,90000.0
-0.1794037904022557,1.1264878653725554,0.375,-0.8312044493545858,0.2416579992488293,0.0,3,2,3,3,0.1602437234487965,0,0.0535403407034138,-0.5718531476153835,0.3333333333333333,0.7071067811865475,2,0.5,0.0,5,0.3396310410331076,3,0.5714285714285714,0.5087515996205971,0.0,0.901406507309895,-0.411609424166587,0.0535403407034138,0.901406507309895,1.3312044493545858,0.2583420007511707,0.686886723926607,0.795887276662131,0.2907151997831983,0.2137840641522103,159000.0
0.0528032432744223,-0.580939397282571,0.375,0.2635579099305043,0.8490628476635789,0.0,3,1,3,3,-0.0534306445401537,4,0.4766056569466028,-0.1954595240101318,0.3333333333333333,0.0,3,0.5,0.0,1,0.8074536961775457,3,0.2857142857142857,-0.8533383147268897,0.0,0.0,-0.2488901685502855,0.4766056569466028,0.0,0.4864420900694957,-0.0990628476635788,0.3333333333333333,1.041826061118852,-0.2438109470648256,0.423175012406449,139000.0
1.8524077542686768,1.271208676551148,0.75,-0.8775668043390948,0.1815011249694353,0.9891655814831196,2,2,0,0,0.2708516315842531,0,0.139418825191661,1.2268982620617916,1.0,0.7071067811865475,2,0.875,0.6324555320336759,3,0.3069169168473674,2,0.8571428571428571,1.846690983571852,0.9076833036946612,0.9808936468705404,1.4977498936460447,1.4328935729455254,1.8885769505652017,0.8775668043390948,-0.1815011249694353,1.3535533905932735,1.170887276662131,1.58287798591873,1.7037452045297783,325300.0
-0.7018696161747813,-0.6118317242841553,0.625,0.6698430351629151,1.0,0.0,3,2,3,3,-1.0388465533833129,0,0.0416991571141053,-0.5823880362669337,0.3333333333333333,0.0,2,0.5,0.6324555320336759,1,0.909795482358726,3,0.2857142857142857,-0.9209597998363394,0.0,0.0,-1.6212345896502467,0.0416991571141053,0.0,-0.4198430351629151,-0.75,0.3333333333333333,1.5179901146051886,-0.2631313713818112,-0.9971473962692076,139400.0
0.3430620353702698,0.0263313911629849,0.75,-0.747521211657887,0.2936749891968885,0.9390827346210456,2,2,2,3,1.8269037937626087,0,1.2363882783386215,0.4805054464996506,0.6666666666666666,0.0,2,0.625,0.6324555320336759,1,0.3942994280353076,2,0.5714285714285714,0.305887144292248,0.8518628582098657,0.9870684379601726,2.3074092402622592,1.2363882783386215,1.8389312961700384,1.247521211657887,0.2063250108031115,0.6666666666666666,1.170887276662131,0.1747926538812845,3.0632920721012304,230000.0
-1.4565424756239849,-1.5093790628436965,0.375,-0.0586633407508277,0.7218648385964108,0.0,3,2,2,3,-0.0257786675062896,4,-0.0542085944979598,-0.6677154426392087,0.3333333333333333,0.0,3,0.5,0.6324555320336759,1,0.7081179846349176,3,0.5714285714285714,0.4894311753036114,0.7637598781637052,0.9159545640352512,-0.6934941101454983,-0.0542085944979598,1.6797144421989565,0.3086633407508277,-0.4718648385964108,0.3333333333333333,1.2679901146051886,0.2796749573163493,-0.0799872620042494,129900.0
-0.0052485151447471,-0.3900192502277354,0.375,0.0928431507768813,0.3175034342453111,0.0,3,1,3,2,0.0244976543734633,0,-0.0542085944979598,-0.6677154426392087,0.3333333333333333,0.0,2,0.5,0.6324555320336759,1,0.7572807015268705,3,0.2857142857142857,-0.9692608606288036,0.9944031601504444,0.8773151834899752,-0.6432177882657454,-0.0542085944979598,1.87171834364042,0.9071568492231188,0.6824965657546889,0.3333333333333333,1.375,-0.2769316744653724,-0.0297109401244964,154000.0
2.229744183993279,1.275383315335146,0.75,-0.9837485861280206,0.1468374945984442,1.0,2,2,2,3,1.2964885979312144,0,0.9249230747943462,0.2034004414616382,0.6666666666666666,0.0,2,0.625,0.6324555320336759,1,0.2244839075187537,2,0.8571428571428571,2.025404908503969,0.0,0.786331354318449,1.4998890393928526,0.9249230747943462,0.786331354318449,1.7337485861280206,0.6031625054015558,0.6666666666666666,1.170887276662131,1.736061350146259,2.2214116727255604,256300.0
-0.5277143409172728,-0.6811307280985198,0.375,0.3736060394139737,0.3401673801404331,0.0,3,1,3,2,-0.3777129206645607,4,-0.3906970055839944,-0.967083146601599,0.3333333333333333,0.0,2,0.375,0.0,5,0.3069169168473674,3,0.5714285714285714,0.5087515996205971,0.8948370553510842,0.6800342968851877,-1.3447960672661596,-0.3906970055839944,1.5748713522362718,0.6263939605860263,0.659832619859567,0.3333333333333333,1.2679901146051886,0.2907151997831983,-0.7684099262485551,134800.0
1.6782524790111686,0.5094762530976711,0.75,-0.9837485861280206,0.1074925065021817,0.8827231666474851,2,2,0,3,1.6433952189015102,0,1.0932612531063908,0.3531678993299066,0.6666666666666666,0.0,2,0.625,0.6324555320336759,1,0.1698155205165538,2,0.8571428571428571,1.455452391152893,0.0,0.7646991269492434,1.9965631182314167,1.0932612531063908,0.7646991269492434,1.9837485861280209,0.8925074934978183,0.6666666666666666,1.170887276662131,1.2475306209881938,2.736656472007901,306000.0
-1.2823872003664765,1.8573279618244485,0.375,0.2797062571192917,0.4025781017212033,0.0,3,1,3,1,1.0903556782242272,4,0.9249230747943462,0.2034004414616382,0.3333333333333333,0.0,3,0.5,0.894427190999916,1,0.8119490885290707,2,0.2857142857142857,-0.7325856627457294,0.9377413528300232,1.0,1.2937561196858651,0.9249230747943462,1.9377413528300236,-0.2797062571192917,-0.4025781017212033,0.3333333333333333,1.041826061118852,-0.2093101893559227,2.015278753018573,207500.0
-0.5277143409172728,-0.9249296330839952,0.25,0.7088563143918445,1.0,0.0,3,0,3,3,-1.3329630363798677,1,-1.3374818778903432,-1.8094206656081795,0.3333333333333333,0.0,1,0.25,0.0,5,0.9379865486732556,3,0.2857142857142857,-1.1141640430061956,0.6474037250156996,0.0,-3.142383701988047,-1.3374818778903432,0.6474037250156996,-0.2088563143918445,-0.5,0.3333333333333333,0.916826061118852,-0.3183325837160559,-2.670444914270211,68500.0
-1.1082319251089678,-0.3193287001520382,0.25,0.7972621944803229,1.0,0.0,3,0,3,3,-1.0086807602554608,4,-0.9859521519388034,-0.2307910748704043,0.3333333333333333,0.0,3,0.5,0.0,5,0.9379865486732556,3,0.2857142857142857,-1.0658629822137315,0.0,0.7793845593347698,-1.2394718351258651,-0.0280469282436729,0.7793845593347698,-0.2972621944803228,-0.5,0.3333333333333333,0.3988518947114506,-0.3045322806324947,-1.0367276884991337,40000.0
-0.0052485151447471,-0.3070830930523112,0.375,0.1284580673162638,0.1815011249694353,0.0,3,1,3,3,0.4468187581633886,2,0.2727479585344336,-0.3768280618202039,0.3333333333333333,0.7071067811865475,2,0.5,0.0,1,0.7681710281567019,3,0.2857142857142857,-0.9644307545495572,0.0,0.8148442028509956,0.0699906963431847,0.2727479585344336,0.8148442028509956,0.3715419326837362,0.3184988750305647,0.686886723926607,1.041826061118852,-0.2755516441570163,0.7195667166978222,149350.0
0.923579619561965,0.3900815838753322,0.75,-0.9837485861280206,0.1468374945984442,0.0,2,2,0,0,0.4619016547273145,0,0.2839971949532596,-0.3668198179488481,0.6666666666666666,0.0,2,0.625,0.0,1,0.2244839075187537,2,0.5714285714285714,0.0643818403299276,0.0,0.6678747387394074,0.0950818367784663,0.2839971949532596,0.6678747387394074,1.4837485861280206,0.3531625054015558,0.6666666666666666,1.170887276662131,0.0367896230456729,0.7458988496805741,179900.0
0.0528032432744223,0.2517618854988696,0.375,0.2472564875723117,0.9120227372722702,0.0,3,1,3,3,0.8741674941412892,2,1.086883307864479,0.3474935558453674,0.3333333333333333,0.7071067811865475,2,0.5,0.6324555320336759,1,0.8028742729525113,2,0.5714285714285714,-0.1143320846021894,0.0,0.7125245761162924,1.2216610499866567,1.086883307864479,0.7125245761162924,0.7527435124276883,0.0879772627277297,0.686886723926607,0.795887276662131,-0.0653326197726796,1.961050802005768,165500.0
-0.5277143409172728,-0.6496817825924026,0.875,-0.8775668043390948,0.2128394422764252,0.9170252895338136,0,2,0,3,1.2839195174612763,0,0.860390927120008,0.1459873471482978,0.6666666666666666,0.0,0,0.5,0.6324555320336759,1,0.3069169168473674,0,0.5714285714285714,0.412149478035669,0.880099807521046,0.7529082695447827,1.429906864609574,0.860390927120008,1.6330080770658286,1.1275668043390947,0.0371605577235747,0.6666666666666666,1.295887276662131,0.2355139874489537,2.144310444581284,277500.0
2.229744183993279,1.0493962024947283,0.75,-0.8312044493545858,0.2128394422764252,0.8139876064669951,2,2,0,0,0.1677851717307594,0,0.0888738368434663,1.317428517466016,1.0,0.7071067811865475,2,0.875,0.6324555320336759,3,0.3396310410331076,0,0.8571428571428571,1.064213798733934,0.7837971590784635,0.6800342968851877,1.4852136891967755,1.4354200904815704,1.4638314559636512,0.8312044493545858,-0.2128394422764252,1.3535533905932735,1.170887276662131,0.9121832560576576,1.6032052622123298,309000.0
2.229744183993279,0.3372028259446926,0.375,-0.4822129184655901,0.4405124837953327,0.0,3,2,2,3,0.1175088498510064,0,0.0199067484236846,-0.6017763514020817,0.3333333333333333,0.7071067811865475,3,0.5,0.0,1,0.5242991094624445,3,0.5714285714285714,0.972441783228252,0.9886103915780732,0.8118748385658744,-0.4842675015510753,0.0199067484236846,1.8004852301439476,1.23221291846559,0.3094875162046673,0.686886723926607,0.795887276662131,0.5556810189875726,0.137415598274691,145000.0
0.2850102769511003,-0.3104228040795094,0.375,0.3272742312599256,0.5260564392565958,1.0,3,1,3,3,0.6202720686485366,2,0.4005019404117659,-0.26316763558671,0.3333333333333333,0.0,3,0.375,0.6324555320336759,1,0.8249605713471145,0,0.5714285714285714,0.1320033254393773,0.0,0.0,0.3571044330618265,0.4005019404117659,0.0,0.4227257687400744,0.2239435607434041,0.3333333333333333,1.041826061118852,0.0754304716796441,1.0207740090603026,153000.0
-0.0633002735639166,-0.4801914479620893,0.375,0.3428507502901985,0.1468374945984442,0.0,3,1,3,3,0.0169562060915004,4,-0.0602742316956822,-0.6731119312585054,0.3333333333333333,0.0,2,0.375,0.0,5,0.8291485709239146,3,0.2857142857142857,-1.085183406530717,0.0,0.7721804178592928,-0.656155725167005,-0.0602742316956822,0.7721804178592928,0.6571492497098015,0.8531625054015558,0.3333333333333333,1.2679901146051886,-0.3100524018659191,-0.0433180256041818,109000.0
-0.2374555488214252,-1.003969460727688,0.25,0.3115604662204913,0.951993698040851,0.0,3,2,3,4,-2.5345671293059646,4,0.1278053787244171,-0.5057808753333438,0.6666666666666666,0.0,1,0.5,0.0,1,1.0,1,0.0,-2.273389502025333,0.0,0.0,-3.0403480046393083,0.1278053787244171,0.0,0.1884395337795087,-0.451993698040851,0.6666666666666666,0.670887276662131,-0.0,-2.4067617505815475,82000.0
0.8655278611427955,-0.2753558382939274,0.5,0.1459686696354601,0.8490628476635789,0.7698163160856188,3,1,3,3,0.0948845050051176,0,0.4495646478692115,-0.2195174247687258,0.6666666666666666,0.0,3,0.5,0.6324555320336759,1,0.7734398765865307,2,0.5714285714285714,-0.1481428271569142,0.0,0.9597037765899842,-0.1246329197636082,0.4495646478692115,0.9597037765899842,-0.1459686696354601,-0.8490628476635789,0.6666666666666666,0.920887276662131,-0.0846530440896652,0.5444491528743292,160000.0
2.229744183993279,2.0198605651480985,0.375,0.2472564875723117,0.9120227372722702,0.0,3,1,3,1,0.753504321629882,2,0.4567904963511263,-0.2130887169798627,0.3333333333333333,0.7071067811865475,3,0.375,0.894427190999916,1,0.8028742729525113,2,0.2857142857142857,-0.7857168296174399,0.0,0.9051468068679176,0.5404156046500193,0.4567904963511263,0.9051468068679176,0.0027435124276883,-0.6620227372722702,0.686886723926607,1.041826061118852,-0.2244905227478399,1.2102948179810082,170000.0
-0.0052485151447471,-0.1300784086108017,0.375,-0.2062055636408836,0.630153493096103,0.0,3,1,2,0,-0.5285418863038197,2,-0.4259375346675946,-0.9984360132400872,0.3333333333333333,0.0,2,0.375,0.0,1,0.6551450508305608,2,0.5714285714285714,0.1609839619148558,0.9076833036946612,0.0,-1.526977899543907,-0.4259375346675946,0.9076833036946612,0.4562055636408836,-0.380153493096103,0.3333333333333333,1.2679901146051886,0.0919908353799176,-0.9544794209714142,144000.0
-0.0052485151447471,-0.1245122235654712,0.375,-0.0388390882474859,0.6707190749540195,0.0,3,1,2,0,-0.2821879090930299,4,-0.3082358252520721,-0.893718913514581,0.3333333333333333,0.0,3,0.375,0.0,5,0.7012163448826749,3,0.2857142857142857,-0.7857168296174399,0.8247409298028333,0.0,-1.1759068226076108,-0.3082358252520721,0.8247409298028333,0.5388390882474859,-0.1707190749540195,0.3333333333333333,1.041826061118852,-0.2244905227478399,-0.590423734345102,130250.0
0.0528032432744223,-0.4737903351599592,0.375,0.2472564875723117,0.9120227372722702,0.0,3,1,3,3,0.2507411028323519,0,0.1239275120568312,-0.5092309437526411,0.3333333333333333,0.0,3,0.5,0.0,1,0.8028742729525113,2,0.2857142857142857,-0.8243576782514113,0.0,0.0,-0.2584898409202892,0.1239275120568312,0.0,-0.2472564875723117,-0.9120227372722702,0.3333333333333333,1.041826061118852,-0.2355307652146889,0.3746686148891831,141000.0
-0.4696625824981033,-0.5536650905604517,0.875,-0.8775668043390948,0.2128394422764252,1.0,0,2,0,3,1.764058391412917,0,1.169220445550333,0.4207474304150534,0.6666666666666666,0.0,0,0.5,0.6324555320336759,1,0.3069169168473674,2,0.5714285714285714,0.5087515996205971,0.8743214876946949,0.8594184662681968,2.1848058218279705,1.169220445550333,1.7337399539628915,1.8775668043390947,0.7871605577235747,0.6666666666666666,1.295887276662131,0.2907151997831983,2.9332788369632503,319900.0
-1.224335441947307,0.8835238881438798,0.625,-0.7880514215093862,0.2684816580535676,0.0,2,2,0,3,0.9646648735248446,0,0.788298491953477,0.9475129029669932,0.3333333333333333,0.7071067811865475,2,0.5,0.6324555320336759,1,0.3684869436018101,2,0.5714285714285714,0.9627815710697594,0.8489509219107911,0.7359854631352527,1.9121777764918375,1.719297010619453,1.5849363850460438,1.5380514215093863,0.4815183419464324,0.686886723926607,1.045887276662131,0.5501608977541482,2.6839618841442974,239686.0
0.8655278611427955,0.4031621187318588,0.75,-0.9279828676067708,0.1815011249694353,0.0,2,2,2,0,1.522732046390103,0,1.0162244638120004,0.2846296496550926,0.6666666666666666,0.0,2,0.625,0.0,1,0.2691512320591819,2,0.8571428571428571,1.716278119432199,0.0,0.9705871517920184,1.807361696045196,1.0162244638120004,0.9705871517920184,1.177982867606771,0.0684988750305647,0.6666666666666666,1.170887276662131,1.4710955309418847,2.5389565102021034,249700.0
-2.0951118182348494,-1.4448113163178626,0.25,0.7972621944803229,0.1074925065021817,0.0,3,0,3,3,-0.7899787600785353,2,-0.7683694396983378,-0.0183924140990071,0.6666666666666666,0.0,3,0.75,0.0,1,1.0,1,0.0,-2.273389502025333,0.0,0.0,-0.8083711741775423,0.2233545559357718,0.0,-0.0472621944803228,0.6425074934978183,0.6666666666666666,0.670887276662131,-0.0,-0.5666242041427635,113000.0
-0.1794037904022557,-0.5302871133700636,0.375,0.1284580673162638,0.8381783641051943,0.0,3,1,3,3,-0.2394530354952398,0,-0.2718867398045055,-0.8613797841625498,0.3333333333333333,0.0,3,0.5,0.0,1,0.7681710281567019,3,0.2857142857142857,-0.4089685554362202,0.0,0.0,-1.1008328196577897,-0.2718867398045055,0.0,0.1215419326837362,-0.5881783641051943,0.3333333333333333,1.2679901146051886,-0.1168481586960629,-0.5113397752997453,127000.0
-0.0052485151447471,1.1749136752669307,0.5,-0.5723214344238985,0.4025781017212033,0.0,3,2,2,0,-0.6441774266272516,2,-0.6304022465330232,0.0091679398114265,0.6666666666666666,0.0,3,0.5,0.0,1,0.4936351395779356,0,0.5714285714285714,-0.3993083432777274,0.0,0.842282520568514,-0.6350094868158251,0.3332218651264084,0.842282520568514,0.8223214344238985,-0.1525781017212032,0.6666666666666666,1.166826061118852,-0.2281761961587013,-0.3109555615008432,177000.0
-0.9921284082706288,-0.9483076102743832,0.5,0.616683463234278,1.0,0.0,3,2,3,3,-0.5888734725595233,4,-0.5793945894487316,-0.46461135051158,0.3333333333333333,0.0,3,0.5,0.6324555320336759,5,0.6376381756609919,3,0.5714285714285714,0.2769065078167695,0.782339081130546,0.0,-1.0534848230711034,-0.5793945894487316,0.782339081130546,-0.616683463234278,-1.0,0.3333333333333333,1.166826061118852,0.1582322901810111,-1.1682680620082548,114500.0
2.229744183993279,-0.3271213592155009,0.375,0.1804279238151943,0.8704825098040598,0.0,1,1,2,1,-0.5888734725595233,4,-0.5793945894487316,-1.1349640024162542,0.3333333333333333,0.0,3,0.375,0.0,4,0.7836493542112888,3,0.5714285714285714,0.2189452348658127,0.7733100724596373,0.0,-1.7238374749757774,-0.5793945894487316,0.7733100724596373,0.8195720761848058,0.1295174901959401,0.3333333333333333,0.795887276662131,0.1251115627804644,-1.1682680620082548,110000.0
-0.0633002735639166,2.2337412255149225,0.875,-0.162332718093166,0.5725163791512946,0.0,2,1,0,1,1.990301839871806,2,1.308890408965094,0.5450092916929362,0.0,0.7071067811865475,2,0.375,0.6324555320336759,1,0.6714839046729837,0,0.8571428571428571,2.0447253328209545,1.0,0.8344496667274638,2.5353111315647423,1.308890408965094,1.834449666727464,0.162332718093166,-0.5725163791512946,0.3535533905932737,1.295887276662131,1.7526217138465323,3.2991922488369,340037.5
-0.5277143409172728,-0.6994991387481104,0.375,0.3115604662204913,0.951993698040851,0.0,3,1,3,3,-1.6748420251621885,4,0.5142098812631248,-0.1620037201190268,0.3333333333333333,0.0,3,0.5,0.6324555320336759,5,0.7885988560706151,3,0.5714285714285714,0.4894311753036114,0.0,0.7646991269492434,-1.8368457452812152,0.5142098812631248,0.7646991269492434,-0.0615604662204912,-0.701993698040851,0.3333333333333333,0.795887276662131,0.2796749573163493,-1.1606321438990637,130000.0
1.7943559958495077,0.1468392973943899,0.5,0.163289951458544,0.8598296507567436,0.9336839559688132,3,1,3,3,0.9420405286789556,2,0.6287996465680181,-0.0600552612517644,0.6666666666666666,0.0,3,0.625,0.6324555320336759,1,0.7785977936088433,2,0.5714285714285714,0.5087515996205971,0.0,0.0,0.8819852674271912,0.6287996465680181,0.0,0.336710048541456,-0.3598296507567435,0.6666666666666666,0.920887276662131,0.2907151997831983,1.5708401752469738,180500.0
