LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,HasFireplace,HasGarage
-1.2823872003664765,1.8573279618244485,-0.7987800745602838,0.621658605729742,-0.4361027634760639,-0.8056805174350673,3,1,4,1,1.0903556782242272,4,1.22022171941939,0.2785798286054298,-1.0260408358133,0.0,3,-0.3163845792090573,1.567853278302736,1,0.7810821873438794,2,-1.0308589895095317,-0.7325856627457294,1.2415932022584473,1.3409443817100342,207500.0,1,0
-0.5277143409172728,-0.9249296330839952,-1.5244919033456066,1.3318124774013331,1.4977363885658417,-0.8056805174350673,3,0,4,3,-1.3329630363798677,1,-2.063257251765239,-2.519579853069726,-1.0260408358133,0.0,1,-1.6139168422574386,-1.0339774854112231,5,1.3063645953326162,3,-1.0308589895095317,-1.1141640430061956,0.5638521277110347,-1.0775586508343864,68500.0,0,0
-1.1082319251089678,-0.3193287001520382,-1.5244919033456066,1.4781057772843031,1.4977363885658417,-0.8056805174350673,3,0,4,3,-1.0086807602554608,4,-1.553074288481636,-0.3250193640194811,-1.0260408358133,0.0,3,-0.3163845792090573,-1.0339774854112231,5,1.3063645953326162,3,-1.0308589895095317,-1.0658629822137315,-0.9473956549523308,0.8073852694350512,40000.0,0,0
-0.0052485151447471,-0.3070830930523112,-0.7987800745602838,0.3713743852065596,-1.151723189324791,-0.8056805174350673,3,1,4,3,0.4468187581633886,2,0.2737053686537098,-0.5280353237989988,-1.0260408358133,1.0,2,-0.3163845792090573,-1.0339774854112231,1,0.5986297248524325,3,-1.0308589895095317,-0.9644307545495572,-0.9473956549523308,0.8931445248119874,149350.0,0,0
0.923579619561965,0.3900815838753322,1.378355411795685,-1.469095743265862,-1.2639284595977078,-0.8056805174350673,2,2,0,0,0.4619016547273145,0,0.2900316373790625,-0.5141221824935759,0.7897405221108432,0.0,2,0.3323815523151333,-1.0339774854112231,1,-1.6672782012074403,2,0.3159455963373732,0.0643818403299276,-0.9473956549523308,0.5376984301666828,179900.0,0,1
0.0528032432744223,0.2517618854988696,-0.7987800745602838,0.5679610025531372,1.2129562764833663,-0.8056805174350673,3,1,4,3,0.8741674941412892,2,1.4552782325440137,0.4788934787650871,-1.0260408358133,1.0,2,-0.3163845792090573,0.8057946911106911,1,0.7432613603242331,2,0.3159455963373732,-0.1143320846021894,-0.9473956549523308,0.6456841972652945,165500.0,1,0
-0.5277143409172728,-0.6496817825924026,2.104067240581008,-1.2933870321506171,-1.0502818709834802,1.3252686562089744,0,2,0,3,1.2839195174612763,0,1.1265647683936106,0.1987659767218557,0.7897405221108432,0.0,0,-0.3163845792090573,0.8057946911106911,1,-1.323724708552503,0,0.3159455963373732,0.412149478035669,1.1070393617853032,0.7433522822874427,277500.0,1,1
2.229744183993279,1.0493962024947283,1.378355411795685,-1.2166670006974896,-1.0502818709834802,1.085833530382668,2,2,0,0,0.1677851717307594,0,0.0068447382431829,1.827266115519188,2.605521880034986,1.0,2,1.6299138153635144,0.8057946911106911,3,-1.1873830692662966,0,1.662750182184278,1.064213798733934,0.8822381159785493,0.5671063584166527,309000.0,1,1
2.229744183993279,0.3372028259446926,-0.7987800745602838,-0.6391587780106766,-0.3133101549780846,-0.8056805174350673,3,2,2,3,0.1175088498510064,0,-0.0932487416006728,-0.8407512587417284,-1.0260408358133,1.0,3,-0.3163845792090573,-1.0339774854112231,1,-0.4177476961619749,3,0.3159455963373732,0.972441783228252,1.3603378418762426,0.8859631082836926,145000.0,0,1
0.2850102769511003,-0.3104228040795094,-0.7987800745602838,0.7003736855277887,-0.036406595252325,1.5180821944170215,3,1,4,3,0.6202720686485366,2,0.4591175834216931,-0.3700282257158683,-1.0260408358133,0.0,3,-0.965150710733248,0.8057946911106911,1,0.8353097401551418,0,0.3159455963373732,0.1320033254393773,-0.9473956549523308,-1.0775586508343864,153000.0,1,1
-0.0633002735639166,-0.4801914479620893,-0.7987800745602838,0.726149576988265,-1.2639284595977078,-0.8056805174350673,3,1,4,3,0.0169562060915004,4,-0.2096171935873522,-0.9399197058143772,-1.0260408358133,0.0,2,-0.965150710733248,-1.0339774854112231,5,0.852763935914408,3,-1.0308589895095317,-1.085183406530717,-0.9473956549523308,0.7899620314297312,109000.0,0,0
-0.2374555488214252,-1.003969460727688,-1.5244919033456066,0.6743706805364487,1.3423412372652028,-0.8056805174350673,3,2,3,4,-2.5345671293059646,4,0.0633469567917254,-0.7073014107570821,0.7897405221108432,0.0,1,-0.3163845792090573,-1.0339774854112231,6,1.5648161303234016,1,-2.377663575356437,-2.273389502025333,-0.9473956549523308,-1.0775586508343864,82000.0,0,0
0.8655278611427955,-0.2753558382939274,-0.0730682457749608,0.4003507812748961,1.009156750747359,0.9831899328600352,3,1,4,3,0.0948845050051176,0,0.5303233894445011,-0.3093470953469053,0.7897405221108432,0.0,3,-0.3163845792090573,0.8057946911106911,1,0.6205885408058971,2,0.3159455963373732,-0.1481428271569142,-0.9473956549523308,1.243487843192823,160000.0,1,0
2.229744183993279,2.0198605651480985,-0.7987800745602838,0.5679610025531372,1.2129562764833663,-0.8056805174350673,3,1,4,1,0.753504321629882,2,0.5408104251589424,-0.3004101108941465,-1.0260408358133,1.0,3,-0.965150710733248,1.567853278302736,1,0.7432613603242331,2,-1.0308589895095317,-0.7857168296174399,-0.9473956549523308,1.111541646473571,170000.0,1,0
-0.0052485151447471,-0.1300784086108017,-0.7987800745602838,-0.1824241503041825,0.3005528615520355,-0.8056805174350673,3,1,2,0,-0.5285418863038197,2,-0.7403125337020539,-1.3921748647460293,-1.0260408358133,0.0,2,-0.965150710733248,-1.0339774854112231,1,0.1275748696749585,2,0.3159455963373732,0.1609839619148558,1.171428082176846,-1.0775586508343864,144000.0,0,1
-0.0052485151447471,-0.1245122235654712,-0.7987800745602838,0.0945324723840072,0.4318625953401848,-0.8056805174350673,3,1,2,0,-0.2821879090930299,4,-0.5694894070642946,-1.2466004938271815,-1.0260408358133,0.0,3,-0.965150710733248,-1.0339774854112231,5,0.3195847709469038,3,-1.0308589895095317,-0.7857168296174399,0.977813999048392,-1.0775586508343864,130250.0,0,0
0.0528032432744223,-0.4737903351599592,-0.7987800745602838,0.5679610025531372,1.2129562764833663,-0.8056805174350673,3,1,4,3,0.2507411028323519,0,0.0577189220577286,-0.7120975857951867,-1.0260408358133,0.0,3,-0.3163845792090573,-1.0339774854112231,1,0.7432613603242331,2,-1.0308589895095317,-0.8243576782514113,-0.9473956549523308,-1.0775586508343864,141000.0,0,0
-0.4696625824981033,-0.5536650905604517,2.104067240581008,-1.2933870321506171,-1.0502818709834802,1.5180821944170215,0,2,0,3,1.764058391412917,0,1.5747759642910295,0.5807286779427131,0.7897405221108432,0.0,0,-0.3163845792090573,0.8057946911106911,1,-1.323724708552503,2,0.3159455963373732,0.5087515996205971,1.0935509113985198,1.0009475160599224,319900.0,1,1
-1.224335441947307,0.8835238881438798,0.6526435830103621,-1.1452577365501528,-0.8701694651841416,-0.8056805174350673,2,2,0,3,0.9646648735248446,0,1.0219354028284844,1.3130212308259397,-1.0260408358133,1.0,2,-0.3163845792090573,0.8057946911106911,1,-1.0671212203791762,2,0.3159455963373732,0.9627815710697594,1.0343278797656548,0.7024244236668321,239686.0,1,1
0.8655278611427955,0.4031621187318588,1.378355411795685,-1.3768151056583446,-1.151723189324791,-0.8056805174350673,2,2,2,0,1.522732046390103,0,1.3527294698659549,0.391502082124623,0.7897405221108432,0.0,2,0.3323815523151333,-1.0339774854112231,1,-1.4811195800628283,2,1.662750182184278,1.716278119432199,-0.9473956549523308,1.2698093191232616,249700.0,0,1
-2.09511181823485,-1.4448113163178626,-1.5244919033456066,1.4781057772843031,-1.3912871631142434,-0.8056805174350673,3,0,4,3,-0.7899787600785353,2,-1.2372916257504982,-0.0297495226387353,0.7897405221108432,0.0,3,0.9811476838393238,-1.0339774854112231,6,1.5648161303234016,1,-2.377663575356437,-2.273389502025333,-0.9473956549523308,-1.0775586508343864,113000.0,0,0
-0.1794037904022557,-0.5302871133700636,-0.7987800745602838,0.3713743852065596,0.973923960460289,-0.8056805174350673,3,1,4,3,-0.2394530354952398,0,-0.5167351653679753,-1.201643668019118,-1.0260408358133,0.0,3,-0.3163845792090573,-1.0339774854112231,1,0.5986297248524325,3,-1.0308589895095317,-0.4089685554362202,-0.9473956549523308,-1.0775586508343864,127000.0,0,0
-0.0052485151447471,1.1749136752669307,-0.0730682457749608,-0.7882695852771738,-0.4361027634760639,-0.8056805174350673,3,2,2,0,-0.6441774266272516,2,-1.0370567487298696,0.008564002022748,0.7897405221108432,0.0,3,-0.3163845792090573,-1.0339774854112231,1,-0.545544971043605,0,0.3159455963373732,-0.3993083432777274,-0.9473956549523308,0.9595041794197232,177000.0,0,0
-0.9921284082706288,-0.9483076102743832,-0.0730682457749608,1.1792856257714766,1.4977363885658417,-0.8056805174350673,3,2,4,3,-0.5888734725595233,4,-0.9630281937592288,-0.6500688509109236,-1.0260408358133,0.0,3,-0.3163845792090573,0.8057946911106911,5,0.0546120097846589,3,0.3159455963373732,0.2769065078167695,0.8788344947440756,-1.0775586508343864,114500.0,1,1
2.229744183993279,-0.3271213592155009,-0.7987800745602838,0.4573736625630419,1.0784916401950195,-0.8056805174350673,1,1,2,1,-0.5888734725595233,4,-0.9630281937592288,-1.581971719216158,-1.0260408358133,0.0,3,-0.965150710733248,-1.0339774854112231,4,0.6631382636018414,3,0.3159455963373732,0.2189452348658127,0.8577578947704997,-1.0775586508343864,110000.0,0,1
-0.0633002735639166,2.2337412255149225,2.104067240581008,-0.1098237379333321,0.1139830222503704,-0.8056805174350673,2,1,0,1,1.990301839871806,2,1.7774821099058058,0.7534735527735702,-2.841822193737443,1.0,2,-0.965150710733248,0.8057946911106911,1,0.1956698033582113,0,1.662750182184278,2.0447253328209545,1.3869248382248092,0.9405603986516656,340037.5,1,1
-0.5277143409172728,-0.6994991387481104,-0.7987800745602838,0.6743706805364487,1.3423412372652028,-0.8056805174350673,3,1,4,3,-1.6748420251621885,4,0.6241444643074943,-0.2293933781838139,-1.0260408358133,0.0,3,-0.3163845792090573,0.8057946911106911,5,0.68376614877215,3,0.3159455963373732,0.4894311753036114,-0.9473956549523308,0.7718685066764294,130000.0,1,1
1.7943559958495077,0.1468392973943899,-0.0730682457749608,0.4290138913934288,1.0440086124281494,1.3639794440998083,3,1,4,3,0.9420405286789556,2,0.7904511567699175,-0.0876678834494255,0.7897405221108432,0.0,3,0.3323815523151333,0.8057946911106911,1,0.6420850313777228,2,0.3159455963373732,0.5087515996205971,-0.9473956549523308,-1.0775586508343864,180500.0,1,1
-2.182189455863604,-1.948829372172538,1.378355411795685,-0.8967680942638774,-0.6381246465837993,1.5180821944170215,2,2,2,3,-0.2017457940854251,0,-0.4308591530054915,0.555413159364656,0.7897405221108432,1.0,2,0.3323815523151333,-1.0339774854112231,1,-0.6916574560685342,0,0.3159455963373732,0.045061416012942,0.8889566942112166,-1.0775586508343864,172500.0,0,1
1.155786653238643,0.5559538982261807,0.6526435830103621,-1.2166670006974896,-0.9569969513326478,-0.8056805174350673,2,2,2,3,-0.4782655644240667,0,-0.8179064505239667,0.5182427276377716,0.7897405221108432,1.0,2,0.3323815523151333,-1.0339774854112231,1,-1.1873830692662966,2,0.3159455963373732,0.4556204327488866,-0.9473956549523308,0.9274936238039114,196500.0,0,1
-0.1794037904022557,1.1228698450930907,2.8297790693663307,-1.3768151056583446,-1.151723189324791,1.5180821944170215,0,2,0,1,0.904333287269141,0,0.7929797605922234,2.2991644983531567,2.605521880034986,1.0,2,2.278679946887705,0.8057946911106911,3,-1.4811195800628283,0,1.662750182184278,0.8227084947716136,1.0856263563679542,-1.0775586508343864,340037.5,1,1
-0.5277143409172728,-0.6811307280985198,-0.7987800745602838,0.1903039181523765,0.7537579405778819,-0.8056805174350673,3,1,4,0,-0.6793708519430787,0,-1.0847008740861508,-1.6856603955987297,-1.0260408358133,0.0,3,-1.6139168422574386,-1.0339774854112231,5,0.430075774095301,3,-1.0308589895095317,-0.5731921621305981,1.0935509113985198,-1.0775586508343864,124900.0,0,0
-0.3535590656597642,0.9531012012105108,-0.0730682457749608,-1.2166670006974896,-0.9569969513326478,-0.8056805174350673,3,2,2,3,0.2708516315842531,0,0.0802018117163152,-0.6929378116890316,-1.0260408358133,1.0,2,-0.965150710733248,-1.0339774854112231,5,-1.4811195800628283,3,0.3159455963373732,0.5087515996205971,-0.9473956549523308,0.7718685066764294,158000.0,0,1
-0.5277143409172728,-0.6811307280985198,-0.7987800745602838,1.4781057772843031,-0.3736823330214661,-0.8056805174350673,3,0,4,3,-1.3078248754399913,4,-1.8149540041772427,-0.8064706653311413,-1.0260408358133,0.0,1,-0.3163845792090573,-1.0339774854112231,5,1.1246356799988169,3,-1.0308589895095317,-0.8823189512023681,-0.9473956549523308,-1.0775586508343864,101000.0,0,0
-1.4565424756239849,-0.8920891413165453,1.378355411795685,-1.3768151056583446,-1.151723189324791,1.200722883617403,2,2,2,2,0.803780643509635,0,0.6499848384165458,-0.2073723774020535,0.7897405221108432,0.0,2,-0.3163845792090573,0.8057946911106911,1,-1.4811195800628283,2,0.3159455963373732,0.0643818403299276,0.9052590503227984,0.7625538726787249,202500.0,1,1
-1.1082319251089678,0.1816279539277055,0.6526435830103621,1.4575600802780984,1.4977363885658417,-0.8056805174350673,3,0,4,3,-1.1921893351165591,2,-0.6828060670496446,0.4985968674566872,0.7897405221108432,0.0,3,1.6299138153635144,-1.0339774854112231,5,-0.1544924216753439,3,0.3159455963373732,0.045061416012942,0.0434661124066619,0.0912759494967731,140000.0,0,1
-0.0052485151447471,-0.0758081044188294,0.6526435830103621,-0.7882695852771738,-0.5007952438669824,1.5180821944170215,3,2,2,3,0.0169562060915004,0,-0.2096171935873522,1.108417947651269,0.7897405221108432,1.0,2,0.9811476838393238,-1.0339774854112231,1,-0.6159898380723196,2,0.3159455963373732,0.8420289190885992,1.3869248382248092,0.6209219724172812,219500.0,0,1
0.4011137937894394,-0.0156933059292602,1.378355411795685,-1.2166670006974896,-1.0502818709834802,1.4545152403841504,2,2,0,0,0.2331443901744383,0,0.0379821597611235,1.861695940242232,0.7897405221108432,1.0,2,1.6299138153635144,0.8057946911106911,3,-1.1873830692662966,2,1.662750182184278,1.8418608774926055,1.0856263563679542,1.285542345815058,317000.0,1,1
-0.0052485151447471,2.2337412255149225,0.6526435830103621,0.252116580399592,0.0148507745649242,1.3846680690489388,3,1,2,1,2.2542525297405094,4,2.446684040825884,1.4141352400027205,0.7897405221108432,0.0,3,0.3323815523151333,0.8057946911106911,1,0.5057433920915158,2,0.3159455963373732,0.5087515996205971,1.258590903944263,-1.0775586508343864,180000.0,1,1
0.1689067601127613,0.2832108310049869,0.6526435830103621,-1.1452577365501528,-0.8701694651841416,1.176192267806666,2,2,2,0,1.01242737931061,0,0.9257498554022596,0.0276327981808116,0.7897405221108432,0.0,2,0.3323815523151333,-1.0339774854112231,1,-1.0671212203791762,2,0.3159455963373732,0.4218096901941618,0.9751589472836832,0.5222749616603268,226000.0,0,1
-1.2823872003664765,-1.4025083099733509,-1.5244919033456066,0.924834067537188,1.4977363885658417,-0.8056805174350673,3,1,4,3,-0.7623267830446712,4,-1.1987256353766442,-1.7828315645191697,-1.0260408358133,0.0,3,-1.6139168422574386,-1.0339774854112231,1,0.9825951668230258,3,-1.0308589895095317,-1.210766164591124,-0.9473956549523308,-1.0775586508343864,80000.0,0,0
0.6913725858852869,1.6547188261744186,0.6526435830103621,0.726149576988265,1.4052998949147046,-0.8056805174350673,2,1,4,3,0.6378687813064501,4,0.4776489586211974,1.551447180800143,0.7897405221108432,0.0,3,0.3323815523151333,0.8057946911106911,1,0.852763935914408,0,0.3159455963373732,0.9482912528320202,-0.9473956549523308,0.3763862572714975,225000.0,1,1
1.5040972037536602,1.1142422582728284,0.6526435830103621,0.1588030659065653,0.7154556300205854,1.5180821944170215,3,1,2,1,2.5182032196092123,0,2.446684040825884,1.4417942400560724,0.7897405221108432,0.0,3,0.9811476838393238,1.567853278302736,1,0.430075774095301,0,0.3159455963373732,0.2189452348658127,1.257309614175588,-1.0775586508343864,244000.0,1,1
-0.0052485151447471,-0.5700853364441767,-1.5244919033456066,-0.1458109415007475,-1.151723189324791,-0.8056805174350673,3,1,4,3,-0.5159728058338814,4,-0.8669534745522858,-1.500097460823652,-1.0260408358133,0.0,3,-1.6139168422574386,-1.0339774854112231,5,-0.0239687217080332,3,0.3159455963373732,-0.5345513134966268,-0.9473956549523308,-1.0775586508343864,129500.0,0,0
